batter,bowler,balls,runs_scored,wickets,cnt_0,cnt_1,cnt_2,cnt_3,cnt_4,cnt_6,prob_0,prob_1,prob_2,prob_3,prob_4,prob_6,prob_W,expected_runs,strike_rate
Sabbir Rahman,JW Hastings,5,8,0,3,0,0,0,2,0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,1.6,160.0
Sabbir Rahman,Khawar Ali,7,12,1,1,4,1,0,0,1,0.1429,0.5714,0.1429,0.0,0.0,0.1429,0.1429,1.7143,171.43
Sabbir Rahman,M Ansari,6,10,0,2,2,0,0,2,0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,1.6667,166.67
Sabbir Rahman,MJ McClenaghan,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
Sabbir Rahman,MJ Santner,8,6,0,5,2,0,0,1,0,0.625,0.25,0.0,0.0,0.125,0.0,0.0,0.75,75.0
Sabbir Rahman,Mehran Khan,4,6,0,1,2,0,0,1,0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,1.5,150.0
Sabbir Rahman,Mohammad Amir,7,9,0,4,1,0,0,2,0,0.5714,0.1429,0.0,0.0,0.2857,0.0,0.0,1.2857,128.57
Sabbir Rahman,Mohammad Irfan,6,7,0,2,3,0,0,1,0,0.3333,0.5,0.0,0.0,0.1667,0.0,0.0,1.1667,116.67
Sabbir Rahman,Mudassar Bukhari,3,5,0,1,1,0,0,1,0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,1.6667,166.67
Sabbir Rahman,NL McCullum,3,1,1,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.3333,0.3333,33.33
Sabbir Rahman,NM Coulter-Nile,8,4,0,5,2,1,0,0,0,0.625,0.25,0.125,0.0,0.0,0.0,0.0,0.5,50.0
Sabbir Rahman,PA van Meekeren,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
Sabbir Rahman,R Ashwin,8,14,0,2,4,0,0,1,1,0.25,0.5,0.0,0.0,0.125,0.125,0.0,1.75,175.0
Sabbir Rahman,RA Jadeja,2,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sabbir Rahman,RE van der Merwe,4,7,1,2,1,0,0,0,1,0.5,0.25,0.0,0.0,0.0,0.25,0.25,1.75,175.0
Sabbir Rahman,SR Watson,4,0,1,4,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
Sabbir Rahman,Shahid Afridi,3,4,1,2,0,0,0,1,0,0.6667,0.0,0.0,0.0,0.3333,0.0,0.3333,1.3333,133.33
Sabbir Rahman,T van der Gugten,5,2,0,3,2,0,0,0,0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.4,40.0
Sabbir Rahman,Wahab Riaz,3,5,0,1,1,0,0,1,0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,1.6667,166.67
Saim Ayub,D Heyliger,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Saim Ayub,J Little,11,11,0,7,1,1,0,2,0,0.6364,0.0909,0.0909,0.0,0.1818,0.0,0.0,1.0,100.0
Saim Ayub,JOA Gordon,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
Saim Ayub,Kaleem Sana,9,5,0,6,1,2,0,0,0,0.6667,0.1111,0.2222,0.0,0.0,0.0,0.0,0.5556,55.56
Saim Ayub,MR Adair,6,6,1,5,0,0,0,0,1,0.8333,0.0,0.0,0.0,0.0,0.1667,0.1667,1.0,100.0
Sandeep Goud,CN Greaves,4,3,0,2,1,1,0,0,0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.75,75.0
Sandeep Goud,MRJ Watt,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
Sandeep Goud,Mahedi Hasan,4,3,0,2,1,1,0,0,0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.75,75.0
Sandeep Goud,Mohammad Saifuddin,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Sandeep Goud,SM Sharif,2,1,1,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,50.0
Sandeep Goud,Taskin Ahmed,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
Sarfraz Ahmed,A Nehra,3,5,0,1,1,0,0,1,0,0.3333,0.3333,0.0,0.0,0.3333,0.0,0.0,1.6667,166.67
Sarfraz Ahmed,AF Milne,4,5,0,0,3,1,0,0,0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,1.25,125.0
Sarfraz Ahmed,JJ Bumrah,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
Sarfraz Ahmed,JP Faulkner,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Sarfraz Ahmed,MJ McClenaghan,4,6,0,0,2,2,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.5,150.0
Sarfraz Ahmed,NM Coulter-Nile,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Sarfraz Ahmed,RA Jadeja,1,2,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,200.0
Shadab Khan,A Nortje,8,25,1,2,1,1,0,1,3,0.25,0.125,0.125,0.0,0.125,0.375,0.125,3.125,312.5
Shadab Khan,AR Patel,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
Shadab Khan,AU Rashid,4,6,0,1,2,0,0,1,0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,1.5,150.0
Shadab Khan,Ali Khan,2,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shadab Khan,B Muzarabani,3,3,0,1,1,1,0,0,0,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,1.0,100.0
Shadab Khan,BA Stokes,6,12,0,0,3,1,1,1,0,0.0,0.5,0.1667,0.1667,0.1667,0.0,0.0,2.0,200.0
Shadab Khan,BD Glover,2,4,0,1,0,0,0,1,0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,2.0,200.0
Shadab Khan,BJ McCarthy,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Shadab Khan,CJ Jordan,3,2,1,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.3333,0.6667,66.67
Shadab Khan,HH Pandya,4,2,2,3,0,1,0,0,0,0.75,0.0,0.25,0.0,0.0,0.0,0.5,0.5,50.0
Shadab Khan,Harmeet Singh,9,16,0,2,4,1,0,1,1,0.2222,0.4444,0.1111,0.0,0.1111,0.1111,0.0,1.7778,177.78
Shadab Khan,JJ Bumrah,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
Shadab Khan,Jasdeep Singh,7,17,0,1,3,1,0,0,2,0.1429,0.4286,0.1429,0.0,0.0,0.2857,0.0,2.4286,242.86
Shadab Khan,L Ngidi,3,7,0,0,1,1,0,1,0,0.0,0.3333,0.3333,0.0,0.3333,0.0,0.0,2.3333,233.33
Shadab Khan,LM Jongwe,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Shadab Khan,Mohammed Shami,4,5,0,2,1,0,0,1,0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,1.25,125.0
Shadab Khan,NP Kenjige,5,6,1,1,2,2,0,0,0,0.2,0.4,0.4,0.0,0.0,0.0,0.2,1.2,120.0
Shadab Khan,RP Burl,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Shadab Khan,SC Williams,5,4,0,1,4,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.8,80.0
Shadab Khan,SM Curran,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shadab Khan,SN Netravalkar,5,4,0,2,2,1,0,0,0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.8,80.0
Shadab Khan,Sikandar Raza,3,7,1,1,1,0,0,0,1,0.3333,0.3333,0.0,0.0,0.0,0.3333,0.3333,2.3333,233.33
Shadab Khan,T Shamsi,5,13,0,1,1,1,0,1,1,0.2,0.2,0.2,0.0,0.2,0.2,0.0,2.6,260.0
Shadab Khan,WD Parnell,6,7,0,2,2,1,1,0,0,0.3333,0.3333,0.1667,0.1667,0.0,0.0,0.0,1.1667,116.67
Shaheen Shah Afridi,Ali Khan,9,13,0,4,3,0,0,1,1,0.4444,0.3333,0.0,0.0,0.1111,0.1111,0.0,1.4444,144.44
Shaheen Shah Afridi,Arshdeep Singh,7,15,0,2,1,2,0,1,1,0.2857,0.1429,0.2857,0.0,0.1429,0.1429,0.0,2.1429,214.29
Shaheen Shah Afridi,B Evans,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Shaheen Shah Afridi,B Kumar,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Shaheen Shah Afridi,B White,2,0,0,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaheen Shah Afridi,CJ Anderson,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
Shaheen Shah Afridi,CJ Jordan,2,4,0,1,0,0,0,1,0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,2.0,200.0
Shaheen Shah Afridi,GJ Delany,3,13,0,0,1,0,0,0,2,0.0,0.3333,0.0,0.0,0.0,0.6667,0.0,4.3333,433.33
Shaheen Shah Afridi,Jasdeep Singh,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Shaheen Shah Afridi,Mohammed Shami,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Shaheen Shah Afridi,SM Curran,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Shaheen Shah Afridi,SN Netravalkar,3,8,0,0,2,0,0,0,1,0.0,0.6667,0.0,0.0,0.0,0.3333,0.0,2.6667,266.67
Shahid Afridi,A Zampa,4,7,1,2,1,0,0,0,1,0.5,0.25,0.0,0.0,0.0,0.25,0.25,1.75,175.0
Shahid Afridi,Al-Amin Hossain,3,9,0,0,1,1,0,0,1,0.0,0.3333,0.3333,0.0,0.0,0.3333,0.0,3.0,300.0
Shahid Afridi,Arafat Sunny,3,6,0,0,2,0,0,1,0,0.0,0.6667,0.0,0.0,0.3333,0.0,0.0,2.0,200.0
Shahid Afridi,GJ Maxwell,1,6,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,600.0
Shahid Afridi,HH Pandya,3,0,1,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0
Shahid Afridi,IS Sodhi,4,8,1,1,2,0,0,0,1,0.25,0.5,0.0,0.0,0.0,0.25,0.25,2.0,200.0
Shahid Afridi,JJ Bumrah,4,5,0,2,1,0,0,1,0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,1.25,125.0
Shahid Afridi,MJ McClenaghan,2,5,0,0,1,0,0,1,0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2.5,250.0
Shahid Afridi,MJ Santner,3,6,0,1,0,1,0,1,0,0.3333,0.0,0.3333,0.0,0.3333,0.0,0.0,2.0,200.0
Shahid Afridi,Mashrafe Mortaza,6,16,0,1,2,0,0,2,1,0.1667,0.3333,0.0,0.0,0.3333,0.1667,0.0,2.6667,266.67
Shahid Afridi,NM Coulter-Nile,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
Shahid Afridi,RA Jadeja,7,3,0,4,3,0,0,0,0,0.5714,0.4286,0.0,0.0,0.0,0.0,0.0,0.4286,42.86
Shahid Afridi,Shakib Al Hasan,3,11,0,0,1,0,0,1,1,0.0,0.3333,0.0,0.0,0.3333,0.3333,0.0,3.6667,366.67
Shahid Afridi,Taskin Ahmed,4,7,1,2,1,0,0,0,1,0.5,0.25,0.0,0.0,0.0,0.25,0.25,1.75,175.0
Shakeel Ahmed,A Zampa,1,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shakeel Ahmed,BTJ Wheal,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Shakeel Ahmed,D Wiese,6,9,1,3,1,0,0,2,0,0.5,0.1667,0.0,0.0,0.3333,0.0,0.1667,1.5,150.0
Shakeel Ahmed,JR Hazlewood,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
Shakeel Ahmed,MP Stoinis,3,7,0,0,1,1,0,1,0,0.0,0.3333,0.3333,0.0,0.3333,0.0,0.0,2.3333,233.33
Shakeel Ahmed,NT Ellis,4,3,1,1,3,0,0,0,0,0.25,0.75,0.0,0.0,0.0,0.0,0.25,0.75,75.0
Shakeel Ahmed,R Trumpelmann,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
Shakeel Ahmed,SM Sharif,1,2,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,200.0
Shakib Al Hasan,A Dutt,8,5,0,3,5,0,0,0,0,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.625,62.5
Shakib Al Hasan,A Nortje,5,1,2,4,1,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.4,0.2,20.0
Shakib Al Hasan,A Vala,10,20,1,2,4,2,0,0,2,0.2,0.4,0.2,0.0,0.0,0.2,0.1,2.0,200.0
Shakib Al Hasan,A Zampa,11,10,1,2,8,1,0,0,0,0.1818,0.7273,0.0909,0.0,0.0,0.0,0.0909,0.9091,90.91
Shakib Al Hasan,AD Russell,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Shakib Al Hasan,Aqib Ilyas,7,13,0,1,3,1,0,2,0,0.1429,0.4286,0.1429,0.0,0.2857,0.0,0.0,1.8571,185.71
Shakib Al Hasan,Arshdeep Singh,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Shakib Al Hasan,B Evans,5,6,0,0,4,1,0,0,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.2,120.0
Shakib Al Hasan,B Muzarabani,3,0,0,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shakib Al Hasan,BFW de Leede,10,15,0,3,3,2,0,2,0,0.3,0.3,0.2,0.0,0.2,0.0,0.0,1.5,150.0
Shakib Al Hasan,BTJ Wheal,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
Shakib Al Hasan,Bilal Khan,4,1,0,3,1,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,25.0
Shakib Al Hasan,C Karunaratne,2,0,1,2,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Shakib Al Hasan,CA Soper,6,4,0,3,2,1,0,0,0,0.5,0.3333,0.1667,0.0,0.0,0.0,0.0,0.6667,66.67
Shakib Al Hasan,CBRLS Kumara,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Shakib Al Hasan,CJA Amini,5,4,0,1,4,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.8,80.0
Shakib Al Hasan,CN Greaves,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Shakib Al Hasan,CR Woakes,4,3,1,2,1,1,0,0,0,0.5,0.25,0.25,0.0,0.0,0.0,0.25,0.75,75.0
Shakib Al Hasan,D Ravu,6,9,0,2,3,0,0,0,1,0.3333,0.5,0.0,0.0,0.0,0.1667,0.0,1.5,150.0
Shakib Al Hasan,DM de Silva,3,4,0,0,2,1,0,0,0,0.0,0.6667,0.3333,0.0,0.0,0.0,0.0,1.3333,133.33
Shakib Al Hasan,DS Airee,4,5,0,2,1,0,0,1,0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,1.25,125.0
Shakib Al Hasan,Fayyaz Butt,6,6,0,3,2,0,0,1,0,0.5,0.3333,0.0,0.0,0.1667,0.0,0.0,1.0,100.0
Shakib Al Hasan,GD Elliott,4,1,0,3,1,0,0,0,0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.25,25.0
Shakib Al Hasan,GJ Maxwell,5,11,0,2,1,0,0,1,1,0.4,0.2,0.0,0.0,0.2,0.2,0.0,2.2,220.0
Shakib Al Hasan,HH Pandya,10,14,0,3,4,2,0,0,1,0.3,0.4,0.2,0.0,0.0,0.1,0.0,1.4,140.0
Shakib Al Hasan,Imad Wasim,5,3,0,2,3,0,0,0,0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.6,60.0
Shakib Al Hasan,JH Davey,8,5,0,3,5,0,0,0,0,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.625,62.5
Shakib Al Hasan,JO Holder,8,6,0,5,2,0,0,1,0,0.625,0.25,0.0,0.0,0.125,0.0,0.0,0.75,75.0
Shakib Al Hasan,JP Faulkner,6,8,0,1,4,0,0,1,0,0.1667,0.6667,0.0,0.0,0.1667,0.0,0.0,1.3333,133.33
Shakib Al Hasan,JR Hazlewood,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
Shakib Al Hasan,JW Hastings,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
Shakib Al Hasan,K Bhurtel,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
Shakib Al Hasan,KA Maharaj,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Shakib Al Hasan,KIC Asalanka,4,9,0,1,1,0,0,2,0,0.25,0.25,0.0,0.0,0.5,0.0,0.0,2.25,225.0
Shakib Al Hasan,KV Morea,5,4,0,1,4,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.8,80.0
Shakib Al Hasan,Kaleemullah,4,7,0,1,1,1,0,1,0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,1.75,175.0
Shakib Al Hasan,Kuldeep Yadav,5,7,1,3,1,0,0,0,1,0.6,0.2,0.0,0.0,0.0,0.2,0.2,1.4,140.0
Shakib Al Hasan,LV van Beek,17,28,0,2,10,1,0,4,0,0.1176,0.5882,0.0588,0.0,0.2353,0.0,0.0,1.6471,164.71
Shakib Al Hasan,M Ansari,5,16,0,0,2,0,0,2,1,0.0,0.4,0.0,0.0,0.4,0.2,0.0,3.2,320.0
Shakib Al Hasan,M Pathirana,2,1,1,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,50.0
Shakib Al Hasan,M Theekshana,4,2,0,2,2,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
Shakib Al Hasan,MA Leask,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
Shakib Al Hasan,MJ McClenaghan,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Shakib Al Hasan,MJ Santner,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Shakib Al Hasan,MM Ali,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
Shakib Al Hasan,MP Stoinis,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Shakib Al Hasan,MR Marsh,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Shakib Al Hasan,MRJ Watt,6,6,0,0,6,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Shakib Al Hasan,Mohammad Amir,5,5,0,1,3,1,0,0,0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,1.0,100.0
Shakib Al Hasan,Mohammad Irfan,4,10,0,0,2,0,0,2,0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2.5,250.0
Shakib Al Hasan,Mohammad Nadeem,9,12,0,3,4,0,0,2,0,0.3333,0.4444,0.0,0.0,0.2222,0.0,0.0,1.3333,133.33
Shakib Al Hasan,Mohammed Shami,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
Shakib Al Hasan,PA van Meekeren,10,10,0,3,6,0,0,1,0,0.3,0.6,0.0,0.0,0.1,0.0,0.0,1.0,100.0
Shakib Al Hasan,PJ Cummins,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
Shakib Al Hasan,PW Borren,2,1,1,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,50.0
Shakib Al Hasan,PWH de Silva,5,1,0,4,1,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.2,20.0
Shakib Al Hasan,R Ashwin,6,9,1,3,1,0,0,2,0,0.5,0.1667,0.0,0.0,0.3333,0.0,0.1667,1.5,150.0
Shakib Al Hasan,R Rampaul,3,3,0,0,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Shakib Al Hasan,RA Jadeja,5,12,0,1,2,0,0,1,1,0.2,0.4,0.0,0.0,0.2,0.2,0.0,2.4,240.0
Shakib Al Hasan,RE van der Merwe,2,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
Shakib Al Hasan,RK Paudel,7,7,1,3,3,0,0,1,0,0.4286,0.4286,0.0,0.0,0.1429,0.0,0.1429,1.0,100.0
Shakib Al Hasan,S Bau,3,3,0,0,3,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Shakib Al Hasan,S Lamichhane,4,3,0,2,1,1,0,0,0,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.75,75.0
Shakib Al Hasan,SC Williams,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Shakib Al Hasan,SK Atai,2,2,0,0,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Shakib Al Hasan,SK Raina,3,2,0,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.0,0.6667,66.67
Shakib Al Hasan,SM Sharif,7,6,0,4,2,0,0,1,0,0.5714,0.2857,0.0,0.0,0.1429,0.0,0.0,0.8571,85.71
Shakib Al Hasan,SR Watson,2,5,0,0,1,0,0,1,0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2.5,250.0
Shakib Al Hasan,Shadab Khan,1,0,1,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Shakib Al Hasan,Shahid Afridi,11,14,0,4,4,1,0,2,0,0.3636,0.3636,0.0909,0.0,0.1818,0.0,0.0,1.2727,127.27
Shakib Al Hasan,Shariz Ahmad,3,2,1,1,2,0,0,0,0,0.3333,0.6667,0.0,0.0,0.0,0.0,0.3333,0.6667,66.67
Shakib Al Hasan,Shoaib Malik,7,4,0,3,4,0,0,0,0,0.4286,0.5714,0.0,0.0,0.0,0.0,0.0,0.5714,57.14
Shakib Al Hasan,Sikandar Raza,3,6,0,0,2,0,0,1,0,0.0,0.6667,0.0,0.0,0.3333,0.0,0.0,2.0,200.0
Shakib Al Hasan,Sompal Kami,5,1,0,4,1,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.2,20.0
Shakib Al Hasan,TJG Pringle,10,14,0,2,6,0,0,2,0,0.2,0.6,0.0,0.0,0.2,0.0,0.0,1.4,140.0
Shakib Al Hasan,TL Chatara,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Shakib Al Hasan,W Madhevere,7,10,0,0,4,3,0,0,0,0.0,0.5714,0.4286,0.0,0.0,0.0,0.0,1.4286,142.86
Shakib Al Hasan,WD Parnell,1,1,0,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
Shakib Al Hasan,Wahab Riaz,8,14,0,3,2,1,0,1,1,0.375,0.25,0.125,0.0,0.125,0.125,0.0,1.75,175.0
Shakib Al Hasan,Zeeshan Maqsood,3,4,0,0,2,1,0,0,0,0.0,0.6667,0.3333,0.0,0.0,0.0,0.0,1.3333,133.33
Shamim Hossain,A Nortje,2,2,0,1,0,1,0,0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,100.0
Shamim Hossain,A Zampa,9,11,1,4,3,1,0,0,1,0.4444,0.3333,0.1111,0.0,0.0,0.1111,0.1111,1.2222,122.22
Shamim Hossain,D Pretorius,3,1,0,2,1,0,0,0,0,0.6667,0.3333,0.0,0.0,0.0,0.0,0.0,0.3333,33.33
Shamim Hossain,K Rabada,3,3,0,1,1,1,0,0,0,0.3333,0.3333,0.3333,0.0,0.0,0.0,0.0,1.0,100.0
Shamim Hossain,KA Maharaj,4,2,0,2,2,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,50.0
Shamim Hossain,MA Starc,4,5,0,2,1,0,0,1,0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,1.25,125.0
Shamim Hossain,PJ Cummins,5,3,0,3,1,1,0,0,0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.6,60.0
Shamim Hossain,T Shamsi,8,3,1,6,1,1,0,0,0,0.75,0.125,0.125,0.0,0.0,0.0,0.125,0.375,37.5
Shan Masood,A Nortje,4,2,1,3,0,1,0,0,0,0.75,0.0,0.25,0.0,0.0,0.0,0.25,0.5,50.0
Shan Masood,AU Rashid,9,9,0,2,5,2,0,0,0,0.2222,0.5556,0.2222,0.0,0.0,0.0,0.0,1.0,100.0
Shan Masood,Arshdeep Singh,10,11,0,3,5,1,0,1,0,0.3,0.5,0.1,0.0,0.1,0.0,0.0,1.1,110.0
Shan Masood,B Evans,7,4,0,3,4,0,0,0,0,0.4286,0.5714,0.0,0.0,0.0,0.0,0.0,0.5714,57.14
Shan Masood,B Kumar,8,7,0,4,2,1,1,0,0,0.5,0.25,0.125,0.125,0.0,0.0,0.0,0.875,87.5
Shan Masood,B Muzarabani,5,6,0,0,4,1,0,0,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.2,120.0
