batter,bowler,shot_type,region,count,pct_of_balls
RE van der Merwe,Naseem Shah,defend,unknown,1,0.5
RE van der Merwe,PVD Chameera,unknown,cover,1,0.5
RE van der Merwe,Shadab Khan,defend,mid-wicket,1,0.5
RG Sharma,A Zampa,flick,mid-wicket,1,0.2
RG Sharma,A Zampa,unknown,cover,1,0.2
RG Sharma,A Zampa,unknown,long-on,1,0.2
RG Sharma,A Zampa,unknown,mid-on,1,0.2
RG Sharma,A Zampa,unknown,mid-wicket,1,0.2
RG Sharma,AC Evans,cut,unknown,1,0.5
RG Sharma,AC Evans,unknown,mid-on,1,0.5
RG Sharma,AU Rashid,unknown,long-on,3,0.1875
RG Sharma,AU Rashid,drive,long-off,2,0.125
RG Sharma,AU Rashid,cut,unknown,1,0.0625
RG Sharma,AU Rashid,flick,long-on,1,0.0625
RG Sharma,AU Rashid,slog,unknown,1,0.0625
RG Sharma,AU Rashid,sweep,unknown,1,0.0625
RG Sharma,AU Rashid,unknown,cover,1,0.0625
RG Sharma,AU Rashid,unknown,mid-wicket,1,0.0625
RG Sharma,AU Rashid,unknown,point,1,0.0625
RG Sharma,Ali Khan,defend,unknown,1,0.3333
RG Sharma,Ali Khan,unknown,mid-wicket,1,0.3333
RG Sharma,B Muzarabani,unknown,cover,1,0.3333
RG Sharma,BA Stokes,drive,unknown,1,0.5
RG Sharma,BFW de Leede,pull,unknown,1,0.125
RG Sharma,BFW de Leede,slog,unknown,1,0.125
RG Sharma,BFW de Leede,sweep,unknown,1,0.125
RG Sharma,BFW de Leede,unknown,cover,1,0.125
RG Sharma,BFW de Leede,unknown,fine leg,1,0.125
RG Sharma,BFW de Leede,unknown,mid-wicket,1,0.125
RG Sharma,BJ McCarthy,pull,fine leg,1,0.1667
RG Sharma,BJ McCarthy,pull,mid-on,1,0.1667
RG Sharma,BJ McCarthy,unknown,point,1,0.1667
RG Sharma,BJ McCarthy,unknown,square leg,1,0.1667
RG Sharma,BM Scholtz,sweep,unknown,1,0.25
RG Sharma,BM Scholtz,unknown,mid-wicket,1,0.25
RG Sharma,BTJ Wheal,unknown,square leg,1,1.0
RG Sharma,C Campher,pull,fine leg,1,0.3333
RG Sharma,C Campher,slog,unknown,1,0.3333
RG Sharma,CJ Jordan,pull,unknown,1,0.2
RG Sharma,CJ Jordan,unknown,mid-wicket,1,0.2
RG Sharma,CR Woakes,unknown,mid-on,2,0.4
RG Sharma,CR Woakes,flick,unknown,1,0.2
RG Sharma,CR Woakes,unknown,square leg,1,0.2
RG Sharma,D Wiese,unknown,mid-wicket,2,0.4
RG Sharma,D Wiese,defend,unknown,1,0.2
RG Sharma,D Wiese,pull,unknown,1,0.2
RG Sharma,FJ Klaassen,cut,cover,1,0.1667
RG Sharma,FJ Klaassen,flick,unknown,1,0.1667
RG Sharma,FJ Klaassen,pull,unknown,1,0.1667
RG Sharma,IS Sodhi,sweep,fine leg,1,0.5
RG Sharma,J Little,flick,unknown,2,0.1538
RG Sharma,J Little,unknown,point,1,0.0769
RG Sharma,JC Archer,unknown,point,1,0.1111
RG Sharma,JJ Smit,flick,mid-wicket,1,0.2
RG Sharma,JJ Smit,flick,square leg,1,0.2
RG Sharma,JJ Smit,sweep,unknown,1,0.2
RG Sharma,JJ Smit,unknown,mid-wicket,1,0.2
RG Sharma,JN Frylinck,pull,square leg,2,0.6667
RG Sharma,JN Loftie-Eaton,unknown,long-on,1,0.3333
RG Sharma,JR Hazlewood,flick,unknown,1,0.2
RG Sharma,JR Hazlewood,unknown,point,1,0.2
RG Sharma,JR Hazlewood,unknown,third man,1,0.2
RG Sharma,K Rabada,defend,unknown,1,0.1111
RG Sharma,K Rabada,flick,unknown,1,0.1111
RG Sharma,K Rabada,unknown,cover,1,0.1111
RG Sharma,KA Maharaj,unknown,cover,1,1.0
RG Sharma,LS Livingstone,drive,long-off,1,0.1429
RG Sharma,LS Livingstone,drive,unknown,1,0.1429
RG Sharma,LS Livingstone,slog,cover,1,0.1429
RG Sharma,LS Livingstone,sweep,point,1,0.1429
RG Sharma,LS Livingstone,unknown,mid-wicket,1,0.1429
RG Sharma,LV van Beek,hook,unknown,1,0.3333
RG Sharma,LV van Beek,slog,unknown,1,0.3333
RG Sharma,M Jansen,unknown,mid-on,1,1.0
RG Sharma,MA Starc,unknown,mid-off,1,0.1429
RG Sharma,MJ Santner,cut,point,1,0.1667
RG Sharma,MJ Santner,drive,unknown,1,0.1667
RG Sharma,MJ Santner,flick,square leg,1,0.1667
RG Sharma,MJ Santner,flick,unknown,1,0.1667
RG Sharma,MP Stoinis,cut,unknown,1,0.1429
RG Sharma,MP Stoinis,pull,fine leg,1,0.1429
RG Sharma,MP Stoinis,pull,unknown,1,0.1429
RG Sharma,MP Stoinis,unknown,mid-wicket,1,0.1429
RG Sharma,MP Stoinis,unknown,point,1,0.1429
RG Sharma,MR Adair,unknown,mid-wicket,2,0.1818
RG Sharma,MR Adair,pull,unknown,1,0.0909
RG Sharma,MR Adair,unknown,mid-off,1,0.0909
RG Sharma,MR Adair,unknown,point,1,0.0909
RG Sharma,MR Adair,unknown,third man,1,0.0909
RG Sharma,MRJ Watt,drive,unknown,1,0.3333
RG Sharma,MRJ Watt,unknown,long-on,1,0.3333
RG Sharma,MRJ Watt,unknown,square leg,1,0.3333
RG Sharma,Mahedi Hasan,flick,mid-wicket,1,0.25
RG Sharma,Mahedi Hasan,sweep,unknown,1,0.25
RG Sharma,Mahedi Hasan,unknown,long-on,1,0.25
RG Sharma,PA van Meekeren,flick,unknown,1,0.5
RG Sharma,PA van Meekeren,unknown,third man,1,0.5
RG Sharma,PJ Cummins,unknown,cover,1,0.1667
RG Sharma,PJ Cummins,unknown,point,1,0.1667
RG Sharma,R Ngarava,pull,mid-on,1,0.3333
RG Sharma,R Trumpelmann,flick,mid-on,1,0.125
RG Sharma,R Trumpelmann,pull,square leg,1,0.125
RG Sharma,RJW Topley,defend,cover,1,0.1667
RG Sharma,RJW Topley,unknown,mid-on,1,0.1667
RG Sharma,SM Curran,unknown,cover,1,0.1429
RG Sharma,SM Curran,unknown,long-off,1,0.1429
RG Sharma,SM Curran,unknown,mid-wicket,1,0.1429
RG Sharma,SM Sharif,cut,unknown,1,0.3333
RG Sharma,SN Netravalkar,unknown,cover,1,0.5
RG Sharma,SN Netravalkar,unknown,third man,1,0.5
RG Sharma,Shaheen Shah Afridi,defend,unknown,2,0.1538
RG Sharma,Shaheen Shah Afridi,flick,square leg,1,0.0769
RG Sharma,Shaheen Shah Afridi,flick,unknown,1,0.0769
RG Sharma,Shaheen Shah Afridi,unknown,cover,1,0.0769
RG Sharma,Shaheen Shah Afridi,unknown,point,1,0.0769
RG Sharma,Shaheen Shah Afridi,unknown,square leg,1,0.0769
RG Sharma,Shaheen Shah Afridi,unknown,third man,1,0.0769
RG Sharma,Shakib Al Hasan,flick,square leg,1,0.3333
RG Sharma,Shariz Ahmad,drive,long-on,1,0.3333
RG Sharma,Shariz Ahmad,slog,unknown,1,0.3333
RG Sharma,Shariz Ahmad,unknown,point,1,0.3333
RG Sharma,Shoriful Islam,flick,square leg,1,1.0
RG Sharma,TG Southee,flick,mid-wicket,1,1.0
RG Sharma,TJG Pringle,drive,long-off,2,0.2
RG Sharma,TJG Pringle,unknown,cover,2,0.2
RG Sharma,TJG Pringle,flick,mid-wicket,1,0.1
RG Sharma,TJG Pringle,flick,square leg,1,0.1
RG Sharma,TJG Pringle,sweep,cover,1,0.1
RG Sharma,TJG Pringle,unknown,mid-on,1,0.1
RG Sharma,TJG Pringle,unknown,point,1,0.1
RG Sharma,TL Chatara,unknown,mid-on,1,0.25
RG Sharma,TL Chatara,unknown,mid-wicket,1,0.25
RG Sharma,Tanzim Hasan Sakib,unknown,mid-wicket,1,1.0
RG Sharma,Taskin Ahmed,cut,point,1,0.2
RG Sharma,Taskin Ahmed,slog,unknown,1,0.2
RG Sharma,Taskin Ahmed,unknown,cover,1,0.2
RJW Topley,HH Pandya,pull,square leg,1,1.0
RJW Topley,JJ Bumrah,pull,unknown,1,0.5
RK Paudel,BFW de Leede,pull,square leg,1,0.25
RK Paudel,BFW de Leede,unknown,point,1,0.25
RK Paudel,LV van Beek,pull,square leg,1,0.1429
RK Paudel,LV van Beek,unknown,mid-on,1,0.1429
RK Paudel,PA van Meekeren,cut,unknown,1,0.125
RK Paudel,PA van Meekeren,flick,unknown,1,0.125
RK Paudel,PA van Meekeren,unknown,third man,1,0.125
RK Paudel,TJG Pringle,sweep,unknown,2,0.2222
RK Paudel,TJG Pringle,defend,unknown,1,0.1111
RK Paudel,TJG Pringle,drive,long-off,1,0.1111
RK Paudel,TJG Pringle,flick,unknown,1,0.1111
RK Paudel,TJG Pringle,slog,long-on,1,0.1111
RK Paudel,TJG Pringle,unknown,point,1,0.1111
RK Paudel,TJG Pringle,unknown,third man,1,0.1111
RK Paudel,Tanzim Hasan Sakib,defend,point,1,0.3333
RK Paudel,Taskin Ahmed,pull,unknown,2,1.0
RK Paudel,VJ Kingma,unknown,long-on,1,0.5
RL Chase,A Nortje,flick,square leg,1,0.1667
RL Chase,A Nortje,pull,mid-wicket,1,0.1667
RL Chase,A Nortje,slog,unknown,1,0.1667
RL Chase,A Nortje,unknown,mid-on,1,0.1667
RL Chase,A Nortje,unknown,point,1,0.1667
RL Chase,A Vala,drive,long-on,2,0.3333
RL Chase,A Vala,slog,mid-wicket,1,0.1667
RL Chase,A Vala,unknown,long-off,1,0.1667
RL Chase,AK Markram,unknown,mid-wicket,2,0.2222
RL Chase,AK Markram,cut,unknown,1,0.1111
RL Chase,AK Markram,defend,unknown,1,0.1111
RL Chase,AK Markram,sweep,unknown,1,0.1111
RL Chase,AK Markram,unknown,square leg,1,0.1111
RL Chase,CA Soper,unknown,cover,1,1.0
RL Chase,CJA Amini,drive,long-off,2,0.4
RL Chase,CJA Amini,unknown,long-on,1,0.2
RL Chase,J Kariko,unknown,long-off,2,0.2222
RL Chase,J Kariko,drive,cover,1,0.1111
RL Chase,J Kariko,unknown,cover,1,0.1111
RL Chase,J Kariko,unknown,point,1,0.1111
RL Chase,JR Hazlewood,unknown,point,1,1.0
RL Chase,KA Maharaj,drive,unknown,2,0.1667
RL Chase,KA Maharaj,sweep,cover,2,0.1667
RL Chase,KA Maharaj,cut,cover,1,0.0833
RL Chase,KA Maharaj,cut,unknown,1,0.0833
RL Chase,KA Maharaj,drive,cover,1,0.0833
RL Chase,KA Maharaj,drive,long-off,1,0.0833
RL Chase,KA Maharaj,flick,mid-wicket,1,0.0833
RL Chase,KA Maharaj,sweep,unknown,1,0.0833
RL Chase,KA Maharaj,unknown,long-off,1,0.0833
RL Chase,KA Maharaj,unknown,point,1,0.0833
RL Chase,LH Ferguson,unknown,mid-on,1,1.0
RL Chase,M Jansen,unknown,mid-on,1,0.25
RL Chase,Mahedi Hasan,unknown,long-on,3,0.375
RL Chase,Mahedi Hasan,drive,mid-off,1,0.125
RL Chase,Mahedi Hasan,slog,long-on,1,0.125
RL Chase,Mahedi Hasan,unknown,slip,1,0.125
RL Chase,Mustafizur Rahman,flick,square leg,1,0.1667
RL Chase,Mustafizur Rahman,pull,unknown,1,0.1667
RL Chase,Mustafizur Rahman,unknown,slip,1,0.1667
RL Chase,Mustafizur Rahman,unknown,third man,1,0.1667
RL Chase,PVD Chameera,drive,unknown,1,0.3333
RL Chase,Shakib Al Hasan,unknown,long-on,2,0.2
RL Chase,Shakib Al Hasan,drive,long-off,1,0.1
RL Chase,Shakib Al Hasan,flick,fine leg,1,0.1
RL Chase,Shakib Al Hasan,flick,mid-wicket,1,0.1
RL Chase,Shakib Al Hasan,pull,unknown,1,0.1
RL Chase,Shoriful Islam,pull,unknown,2,0.2
RL Chase,Shoriful Islam,pull,long-on,1,0.1
RL Chase,Shoriful Islam,slog,unknown,1,0.1
RL Chase,Shoriful Islam,unknown,point,1,0.1
RL Chase,T Shamsi,sweep,unknown,3,0.3333
RL Chase,T Shamsi,unknown,cover,2,0.2222
RL Chase,T Shamsi,defend,unknown,1,0.1111
RL Chase,T Shamsi,drive,long-off,1,0.1111
RL Chase,TG Southee,unknown,mid-on,1,1.0
RL Chase,Taskin Ahmed,unknown,cover,3,0.3
RL Chase,Taskin Ahmed,unknown,mid-wicket,2,0.2
RL Chase,Taskin Ahmed,drive,long-on,1,0.1
RL Chase,Taskin Ahmed,drive,point,1,0.1
RP Burl,AJ Hosein,flick,point,1,0.25
RP Burl,AJ Hosein,unknown,mid-wicket,1,0.25
RP Burl,AR Patel,sweep,point,1,0.3333
RP Burl,AR Patel,unknown,long-on,1,0.3333
RP Burl,AR Patel,unknown,square leg,1,0.3333
RP Burl,BD Glover,unknown,mid-wicket,1,1.0
RP Burl,BFW de Leede,unknown,mid-wicket,1,1.0
RP Burl,BJ McCarthy,pull,mid-wicket,1,0.5
RP Burl,HH Pandya,drive,cover,1,0.2
RP Burl,HH Pandya,pull,unknown,1,0.2
RP Burl,HH Pandya,slog,unknown,1,0.2
RP Burl,Haris Rauf,drive,unknown,1,0.125
RP Burl,Haris Rauf,pull,mid-on,1,0.125
RP Burl,Haris Rauf,pull,mid-wicket,1,0.125
RP Burl,Hasan Mahmud,flick,unknown,1,0.5
RP Burl,JO Holder,drive,unknown,1,0.25
RP Burl,JO Holder,pull,unknown,1,0.25
RP Burl,JO Holder,sweep,unknown,1,0.25
RP Burl,JO Holder,unknown,cover,1,0.25
RP Burl,LV van Beek,pull,unknown,1,0.5
RP Burl,LV van Beek,unknown,mid-off,1,0.5
RP Burl,MA Leask,cut,point,1,0.3333
RP Burl,MA Leask,drive,mid-off,1,0.3333
RP Burl,MA Leask,flick,square leg,1,0.3333
RP Burl,Mohammed Shami,drive,slip,1,1.0
RP Burl,Mosaddek Hossain,cut,unknown,1,0.2
RP Burl,Mosaddek Hossain,drive,unknown,1,0.2
RP Burl,Mustafizur Rahman,cut,long-on,1,0.1667
RP Burl,Mustafizur Rahman,flick,mid-wicket,1,0.1667
RP Burl,Mustafizur Rahman,unknown,long-on,1,0.1667
RP Burl,Mustafizur Rahman,unknown,mid-off,1,0.1667
RP Burl,Mustafizur Rahman,unknown,mid-wicket,1,0.1667
RP Burl,Naseem Shah,pull,unknown,1,0.3333
RP Burl,OF Smith,unknown,mid-off,2,0.3333
RP Burl,OF Smith,cut,third man,1,0.1667
RP Burl,OF Smith,pull,unknown,1,0.1667
RP Burl,R Ashwin,sweep,unknown,2,0.2857
RP Burl,R Ashwin,unknown,square leg,2,0.2857
RP Burl,R Ashwin,unknown,fine leg,1,0.1429
RP Burl,SM Sharif,drive,mid-off,1,1.0
RP Burl,Shaheen Shah Afridi,unknown,mid-on,1,0.5
RP Burl,Shakib Al Hasan,drive,mid-wicket,1,0.3333
RP Burl,Shakib Al Hasan,pull,mid-wicket,1,0.3333
RP Burl,Shakib Al Hasan,slog,long-off,1,0.3333
RP Burl,Taskin Ahmed,cut,unknown,1,0.1429
RP Burl,Taskin Ahmed,defend,point,1,0.1429
RP Burl,Taskin Ahmed,pull,square leg,1,0.1429
RP Burl,Taskin Ahmed,unknown,mid-wicket,1,0.1429
RP Burl,Taskin Ahmed,unknown,square leg,1,0.1429
RR Hendricks,A Bohara,unknown,long-on,2,0.4
RR Hendricks,A Bohara,drive,unknown,1,0.2
RR Hendricks,AD Russell,unknown,cover,1,0.3333
RR Hendricks,AD Russell,unknown,square leg,1,0.3333
RR Hendricks,AJ Hosein,unknown,mid-wicket,2,0.2857
RR Hendricks,AJ Hosein,flick,mid-on,1,0.1429
RR Hendricks,AJ Hosein,pull,unknown,1,0.1429
RR Hendricks,AU Rashid,defend,unknown,1,0.1667
RR Hendricks,AU Rashid,flick,unknown,1,0.1667
RR Hendricks,AU Rashid,pull,mid-wicket,1,0.1667
RR Hendricks,AU Rashid,sweep,unknown,1,0.1667
RR Hendricks,AU Rashid,unknown,mid-wicket,1,0.1667
RR Hendricks,Ali Khan,defend,cover,1,0.3333
RR Hendricks,Ali Khan,unknown,cover,1,0.3333
RR Hendricks,Ali Khan,unknown,mid-wicket,1,0.3333
RR Hendricks,Arshdeep Singh,defend,unknown,1,0.3333
RR Hendricks,Arshdeep Singh,flick,unknown,1,0.3333
RR Hendricks,CBRLS Kumara,defend,cover,1,0.3333
RR Hendricks,CBRLS Kumara,flick,square leg,1,0.3333
RR Hendricks,CBRLS Kumara,unknown,fine leg,1,0.3333
RR Hendricks,CR Woakes,defend,cover,1,0.5
RR Hendricks,CR Woakes,unknown,point,1,0.5
RR Hendricks,DJ Bravo,unknown,square leg,1,0.3333
RR Hendricks,DS Airee,unknown,long-on,2,0.5
RR Hendricks,DS Airee,unknown,mid-wicket,1,0.25
RR Hendricks,HR Walsh,unknown,cover,2,0.3333
RR Hendricks,HR Walsh,cut,unknown,1,0.1667
RR Hendricks,HR Walsh,drive,point,1,0.1667
RR Hendricks,HR Walsh,unknown,long-off,1,0.1667
RR Hendricks,HR Walsh,unknown,point,1,0.1667
RR Hendricks,K Bhurtel,unknown,mid-wicket,2,0.25
RR Hendricks,K Bhurtel,drive,cover,1,0.125
RR Hendricks,K Bhurtel,pull,mid-wicket,1,0.125
RR Hendricks,Karan KC,unknown,cover,1,0.3333
RR Hendricks,Karan KC,unknown,mid-on,1,0.3333
RR Hendricks,Kushal Malla,unknown,cover,1,0.2
RR Hendricks,M Theekshana,unknown,long-on,1,0.3333
RR Hendricks,MM Ali,unknown,long-on,3,0.4286
RR Hendricks,MM Ali,cut,unknown,1,0.1429
RR Hendricks,MM Ali,flick,mid-wicket,1,0.1429
RR Hendricks,MM Ali,unknown,cover,1,0.1429
RR Hendricks,PVD Chameera,unknown,square leg,2,0.5
RR Hendricks,PVD Chameera,defend,unknown,1,0.25
RR Hendricks,R Rampaul,unknown,mid-wicket,2,0.4
RR Hendricks,R Rampaul,unknown,cover,1,0.2
RR Hendricks,R Rampaul,unknown,square leg,1,0.2
RR Hendricks,RJW Topley,cut,cover,1,0.0909
RR Hendricks,RJW Topley,cut,point,1,0.0909
RR Hendricks,RJW Topley,drive,unknown,1,0.0909
RR Hendricks,RJW Topley,flick,square leg,1,0.0909
RR Hendricks,RJW Topley,unknown,mid-wicket,1,0.0909
RR Hendricks,S Lamichhane,unknown,mid-wicket,2,0.2
RR Hendricks,S Lamichhane,sweep,unknown,1,0.1
RR Hendricks,S Lamichhane,unknown,point,1,0.1
RR Hendricks,SM Curran,defend,unknown,1,0.3333
RR Hendricks,SN Netravalkar,defend,mid-wicket,1,0.1429
RR Hendricks,SN Netravalkar,unknown,cover,1,0.1429
RR Hendricks,SN Netravalkar,unknown,point,1,0.1429
RR Hendricks,Sompal Kami,unknown,cover,1,0.1667
RR Hendricks,Sompal Kami,unknown,mid-off,1,0.1667
RR Hendricks,Sompal Kami,unknown,mid-on,1,0.1667
RR Hendricks,VJ Kingma,unknown,mid-wicket,2,0.4
RR Hendricks,VJ Kingma,defend,unknown,1,0.2
RR Hendricks,VJ Kingma,unknown,cover,1,0.2
RR Pant,A Zampa,drive,point,1,0.5
RR Pant,AF Milne,slog,unknown,2,0.4
RR Pant,AF Milne,unknown,point,1,0.2
RR Pant,Ali Khan,pull,unknown,1,0.25
RR Pant,Ali Khan,unknown,slip,1,0.25
RR Pant,B White,drive,long-off,1,1.0
RR Pant,BJ McCarthy,pull,unknown,1,0.1667
RR Pant,BJ McCarthy,unknown,cover,1,0.1667
RR Pant,BJ McCarthy,unknown,fine leg,1,0.1667
RR Pant,BJ McCarthy,unknown,mid-off,1,0.1667
RR Pant,C Campher,cut,third man,1,0.3333
RR Pant,C Campher,flick,long-on,1,0.3333
RR Pant,C Campher,unknown,third man,1,0.3333
RR Pant,CJ Jordan,unknown,cover,1,1.0
RR Pant,Haris Rauf,unknown,cover,2,0.3333
RR Pant,Haris Rauf,flick,unknown,1,0.1667
RR Pant,Haris Rauf,unknown,third man,1,0.1667
RR Pant,Hasan Ali,unknown,point,2,0.5
RR Pant,Hasan Ali,flick,unknown,1,0.25
RR Pant,Hasan Ali,unknown,mid-wicket,1,0.25
RR Pant,IS Sodhi,flick,unknown,2,0.2222
RR Pant,IS Sodhi,drive,long-on,1,0.1111
RR Pant,IS Sodhi,sweep,square leg,1,0.1111
RR Pant,IS Sodhi,unknown,cover,1,0.1111
RR Pant,IS Sodhi,unknown,long-on,1,0.1111
RR Pant,Iftikhar Ahmed,unknown,fine leg,1,0.3333
RR Pant,Iftikhar Ahmed,unknown,long-on,1,0.3333
RR Pant,Imad Wasim,sweep,unknown,3,0.2727
RR Pant,Imad Wasim,pull,unknown,2,0.1818
RR Pant,Imad Wasim,slog,unknown,2,0.1818
RR Pant,Imad Wasim,drive,long-on,1,0.0909
RR Pant,Imad Wasim,flick,unknown,1,0.0909
RR Pant,Imad Wasim,sweep,square leg,1,0.0909
RR Pant,J Little,flick,square leg,1,0.1667
RR Pant,J Little,pull,mid-wicket,1,0.1667
RR Pant,J Little,slog,unknown,1,0.1667
RR Pant,JR Hazlewood,drive,mid-off,1,0.1
RR Pant,JR Hazlewood,pull,mid-wicket,1,0.1
RR Pant,JR Hazlewood,unknown,cover,1,0.1
RR Pant,JR Hazlewood,unknown,square leg,1,0.1
RR Pant,Jasdeep Singh,cut,unknown,1,0.1429
RR Pant,Jasdeep Singh,drive,mid-off,1,0.1429
RR Pant,Jasdeep Singh,flick,square leg,1,0.1429
RR Pant,Jasdeep Singh,unknown,cover,1,0.1429
RR Pant,Jasdeep Singh,unknown,third man,1,0.1429
RR Pant,KA Maharaj,unknown,point,1,1.0
RR Pant,MJ Santner,flick,fine leg,1,0.3333
RR Pant,MJ Santner,unknown,long-on,1,0.3333
RR Pant,MR Adair,slog,unknown,1,0.125
RR Pant,MR Adair,unknown,long-on,1,0.125
RR Pant,MR Adair,unknown,mid-on,1,0.125
RR Pant,MR Adair,unknown,point,1,0.125
RR Pant,MR Adair,unknown,slip,1,0.125
RR Pant,Mahedi Hasan,flick,unknown,1,0.2
RR Pant,Mahedi Hasan,unknown,point,1,0.2
RR Pant,Mahmudullah,drive,unknown,1,0.25
RR Pant,Mahmudullah,pull,mid-wicket,1,0.25
RR Pant,Mahmudullah,sweep,unknown,1,0.25
RR Pant,Mohammad Amir,flick,mid-wicket,1,0.25
RR Pant,Mohammad Amir,flick,unknown,1,0.25
RR Pant,Mohammad Hafeez,flick,unknown,1,0.1429
RR Pant,Mohammad Hafeez,sweep,square leg,1,0.1429
RR Pant,Mohammad Hafeez,sweep,unknown,1,0.1429
RR Pant,Mohammad Hafeez,unknown,long-on,1,0.1429
RR Pant,Mohammad Hafeez,unknown,mid-wicket,1,0.1429
RR Pant,Mustafizur Rahman,drive,cover,1,0.25
RR Pant,Mustafizur Rahman,unknown,cover,1,0.25
RR Pant,Mustafizur Rahman,unknown,fine leg,1,0.25
RR Pant,Mustafizur Rahman,unknown,point,1,0.25
RR Pant,Naseem Shah,unknown,third man,1,0.3333
RR Pant,RJW Topley,cut,unknown,1,0.3333
RR Pant,RJW Topley,unknown,square leg,1,0.3333
RR Pant,Rishad Hossain,drive,long-on,1,0.5
RR Pant,SC Williams,drive,long-on,1,1.0
RR Pant,SC van Schalkwyk,pull,square leg,1,1.0
RR Pant,SM Curran,unknown,mid-on,1,0.5
RR Pant,SM Curran,unknown,square leg,1,0.5
RR Pant,SN Netravalkar,unknown,point,2,0.3333
RR Pant,SN Netravalkar,cut,unknown,1,0.1667
RR Pant,SN Netravalkar,defend,cover,1,0.1667
RR Pant,SN Netravalkar,flick,square leg,1,0.1667
RR Pant,SN Netravalkar,unknown,third man,1,0.1667
RR Pant,Shadab Khan,sweep,unknown,2,0.1818
RR Pant,Shadab Khan,flick,fine leg,1,0.0909
RR Pant,Shadab Khan,flick,mid-wicket,1,0.0909
RR Pant,Shadab Khan,flick,point,1,0.0909
RR Pant,Shadab Khan,flick,unknown,1,0.0909
RR Pant,Shadab Khan,sweep,point,1,0.0909
RR Pant,Shadab Khan,unknown,mid-wicket,1,0.0909
RR Pant,Shaheen Shah Afridi,unknown,cover,1,0.5
RR Pant,Shakib Al Hasan,unknown,mid-wicket,1,0.5
RR Pant,Sikandar Raza,drive,unknown,1,0.3333
RR Pant,Sikandar Raza,unknown,long-off,1,0.3333
RR Pant,Sikandar Raza,unknown,mid-wicket,1,0.3333
RR Pant,TG Southee,flick,mid-wicket,1,0.5
RR Pant,TG Southee,slog,square leg,1,0.5
RR Pant,Tanzim Hasan Sakib,unknown,cover,1,1.0
RR Rossouw,BD Glover,slog,unknown,1,1.0
RR Rossouw,CN Ackermann,unknown,cover,2,0.4
RR Rossouw,CN Ackermann,sweep,square leg,1,0.2
RR Rossouw,Hasan Mahmud,cut,unknown,1,0.2
RR Rossouw,Hasan Mahmud,pull,unknown,1,0.2
RR Rossouw,Hasan Mahmud,unknown,third man,1,0.2
RR Rossouw,Mehedi Hasan Miraz,drive,long-off,1,0.125
RR Rossouw,Mehedi Hasan Miraz,drive,unknown,1,0.125
RR Rossouw,Mehedi Hasan Miraz,flick,long-off,1,0.125
RR Rossouw,Mehedi Hasan Miraz,sweep,square leg,1,0.125
RR Rossouw,Mehedi Hasan Miraz,unknown,long-off,1,0.125
RR Rossouw,Mehedi Hasan Miraz,unknown,mid-on,1,0.125
RR Rossouw,Mehedi Hasan Miraz,unknown,mid-wicket,1,0.125
RR Rossouw,Mehedi Hasan Miraz,unknown,point,1,0.125
RR Rossouw,Mosaddek Hossain,flick,unknown,1,0.1429
RR Rossouw,Mosaddek Hossain,sweep,unknown,1,0.1429
RR Rossouw,Mosaddek Hossain,unknown,cover,1,0.1429
RR Rossouw,Mosaddek Hossain,unknown,long-off,1,0.1429
RR Rossouw,Mosaddek Hossain,unknown,point,1,0.1429
RR Rossouw,Mustafizur Rahman,cut,unknown,2,0.2
RR Rossouw,Mustafizur Rahman,cut,mid-wicket,1,0.1
RR Rossouw,Mustafizur Rahman,flick,mid-on,1,0.1
RR Rossouw,Mustafizur Rahman,pull,square leg,1,0.1
RR Rossouw,Mustafizur Rahman,pull,unknown,1,0.1
RR Rossouw,Mustafizur Rahman,unknown,long-off,1,0.1
RR Rossouw,Mustafizur Rahman,unknown,mid-wicket,1,0.1
RR Rossouw,Naseem Shah,unknown,cover,1,0.5
RR Rossouw,Naseem Shah,unknown,square leg,1,0.5
RR Rossouw,RE van der Merwe,unknown,mid-wicket,2,0.25
RR Rossouw,RE van der Merwe,drive,long-off,1,0.125
RR Rossouw,RE van der Merwe,drive,long-on,1,0.125
RR Rossouw,RE van der Merwe,flick,mid-wicket,1,0.125
RR Rossouw,RE van der Merwe,unknown,cover,1,0.125
RR Rossouw,RE van der Merwe,unknown,long-on,1,0.125
RR Rossouw,Shaheen Shah Afridi,unknown,mid-off,1,0.5
RR Rossouw,Shakib Al Hasan,cut,cover,1,0.2
RR Rossouw,Shakib Al Hasan,slog,mid-wicket,1,0.2
RR Rossouw,Shakib Al Hasan,unknown,cover,1,0.2
RR Rossouw,Taskin Ahmed,drive,mid-off,1,0.1667
RR Rossouw,Taskin Ahmed,unknown,mid-wicket,1,0.1667
RW Chakabva,AJ Hosein,unknown,mid-wicket,1,0.5
RW Chakabva,BD Glover,cut,unknown,2,0.4
RW Chakabva,FJ Klaassen,flick,unknown,2,0.25
RW Chakabva,FJ Klaassen,defend,unknown,1,0.125
RW Chakabva,FJ Klaassen,unknown,mid-wicket,1,0.125
RW Chakabva,Hasan Mahmud,cut,point,1,0.3333
RW Chakabva,Hasan Mahmud,cut,square leg,1,0.3333
RW Chakabva,Hasan Mahmud,pull,square leg,1,0.3333
RW Chakabva,K Rabada,cut,cover,1,0.3333
RW Chakabva,Mosaddek Hossain,drive,long-on,1,0.3333
RW Chakabva,Mosaddek Hossain,unknown,cover,1,0.3333
